[2019-12-13 06:06:28] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-12-14 05:58:43] RabbitPrint.WARNING:  | | | functions.php -> getKodeInvoice() -> psn_key : INV/20191214/001 [] []
[2019-12-14 05:58:43] RabbitPrint.WARNING:  | | | tambah_invoice.php -> simpan_invoice [START] [] []
[2019-12-14 05:58:43] RabbitPrint.WARNING:  | | | tambah_invoice.php -> insert ke invoice -> sql : INSERT INTO invoice_keluar (cre_tms, upd_tms, cre_usr, upd_usr, invoice_keluar_no_invoice, invoice_keluar_pelanggan_id, invoice_keluar_tanggal_kirim, invoice_keluar_total_harga) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'INV/20191214/001', 4, '2019-12-14', 2400000) [] []
[2019-12-14 05:58:43] RabbitPrint.WARNING:  | | | tambah_invoice.php -> insert ke invoice_keluar_detail -> sql_detail : INSERT INTO invoice_keluar_detail (cre_tms, upd_tms, cre_usr, upd_usr, invoice_keluar_detail_no_invoice, invoice_keluar_detail_surat_jalan_nomor, invoice_keluar_detail_jenis_print, invoice_keluar_detail_total_barang, invoice_keluar_detail_satuan, invoice_keluar_detail_harga, invoice_keluar_detail_subtotal_harga) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'INV/20191214/001', '90384998', 'MOTIF KAIN S', 80, 'Kg', 5000, 400000),( NOW(), NOW(), 'superuser', 'superuser', 'INV/20191214/001', '90384998', 'KJDFJ', 80, 'Kg', 5000, 400000),( NOW(), NOW(), 'superuser', 'superuser', 'INV/20191214/001', '90384998', 'KMSADKMK', 80, 'Kg', 10000, 800000),( NOW(), NOW(), 'superuser', 'superuser', 'INV/20191214/001', '90384998', 'KNSKDN', 80, 'Kg', 10000, 800000) [] []
[2019-12-14 05:58:43] RabbitPrint.WARNING:  | | | tambah_invoice.php -> query_upd : UPDATE surat_jalan s SET s.surat_jalan_status = 'I' WHERE s.surat_jalan_key IN ('SRJ/20191213/003','SRJ/20191213/003','SRJ/20191213/003','SRJ/20191213/003') [] []
[2019-12-14 05:58:43] RabbitPrint.WARNING:  | | | tambah_invoice.php -> insert ke invoice_keluar_detail -> BERHASIL [] []
[2019-12-14 05:58:43] RabbitPrint.WARNING:  | | | tambah_invoice.php -> simpan_invoice [END] [] []
[2019-12-14 05:58:45] RabbitPrint.WARNING:  | | | tambah_invoice.php -> membuka halaman [] []
[2019-12-14 05:58:45] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_pelanggan : SELECT p.* FROM pelanggan p JOIN surat_jalan sj ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE p.pelanggan_id > 0 GROUP BY p.pelanggan_nama [] []
[2019-12-14 05:58:45] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_sj : SELECT p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, sj.*, sjd.surat_jalan_detail_nama_barang, sjd.surat_jalan_detail_jenis_print, sjd.surat_jalan_detail_satuan_qty FROM surat_jalan sj JOIN surat_jalan_detail sjd ON sjd.surat_jalan_detail_surat_jalan_key = sj.surat_jalan_key JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE sj.surat_jalan_pelanggan_id = AND sj.surat_jalan_status = 'B' AND sj.surat_jalan_tanggal LIKE '-%' GROUP BY sjd.surat_jalan_detail_surat_jalan_key, sjd.surat_jalan_detail_nama_barang ORDER BY sjd.surat_jalan_detail_surat_jalan_key [] []
[2019-12-14 05:58:50] RabbitPrint.WARNING:  | | | daftar_invoice.php -> membuka halaman [] []
[2019-12-14 05:58:50] RabbitPrint.WARNING:  | | | daftar_invoice.php -> sel_invoice : SELECT inv.*, plg.pelanggan_nama FROM invoice_keluar inv JOIN pelanggan plg ON plg.pelanggan_id = inv.invoice_keluar_pelanggan_id ORDER BY inv.invoice_keluar_id DESC [] []
[2019-12-14 05:58:50] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT p.* FROM pelanggan p JOIN invoice_keluar inv ON p.pelanggan_id = inv.invoice_keluar_pelanggan_id WHERE p.pelanggan_id > 0 GROUP BY p.pelanggan_nama; [] []
[2019-12-14 05:58:50] RabbitPrint.WARNING:  | | | daftar_invoice.php -> jml. invoice : 0 [] []
[2019-12-14 05:58:50] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-12-14 05:59:55] RabbitPrint.WARNING:  | | | cetak_invoice.php -> sel_invoice : SELECT dinv.*, inv.*, sj.surat_jalan_nomor, sj.surat_jalan_tanggal FROM invoice_keluar inv JOIN invoice_keluar_detail dinv ON dinv.invoice_keluar_detail_no_invoice = inv.invoice_keluar_no_invoice JOIN surat_jalan sj ON sj.surat_jalan_key = dinv.invoice_keluar_detail_surat_jalan_nomor WHERE inv.invoice_keluar_tanggal_kirim BETWEEN '2019-12-01' AND '2019-12-31' AND inv.invoice_keluar_pelanggan_id = 4 [] []
[2019-12-14 05:59:55] RabbitPrint.WARNING:  | | | cetak_invoice.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-12-14 06:00:00] RabbitPrint.WARNING:  | | | daftar_invoice.php -> membuka halaman [] []
[2019-12-14 06:00:00] RabbitPrint.WARNING:  | | | daftar_invoice.php -> sel_invoice : SELECT inv.*, plg.pelanggan_nama FROM invoice_keluar inv JOIN pelanggan plg ON plg.pelanggan_id = inv.invoice_keluar_pelanggan_id ORDER BY inv.invoice_keluar_id DESC [] []
[2019-12-14 06:00:00] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT p.* FROM pelanggan p JOIN invoice_keluar inv ON p.pelanggan_id = inv.invoice_keluar_pelanggan_id WHERE p.pelanggan_id > 0 GROUP BY p.pelanggan_nama; [] []
[2019-12-14 06:00:00] RabbitPrint.WARNING:  | | | daftar_invoice.php -> jml. invoice : 0 [] []
[2019-12-14 06:00:00] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
